2023-02-02 17:15:02.380075292+00:00,0.231,ok,Qmdy2eeTpYx4Z9bfFpyNB1Zu6DiWnYRVgt4nGB13BcEd8u
2023-02-02 17:25:02.450634903+00:00,0.213,ok,QmQSvQiKTA7qWuVkaaFE52qWX1Cvnj1bMpBHS5vQQB7cp3
2023-02-02 17:35:02.883250633+00:00,0.565,ok,QmZX1zoNZigmX9nBdvWxukQsoYTuTsET5ufU9Exgx2ikdp
2023-02-02 17:45:02.368090986+00:00,0.497,ok,QmcCrVS1ViTzGu5DQ4hF8g16LHq5JdgMyzBNSYCmRk6a9z
2023-02-02 17:55:02.327468048+00:00,0.255,ok,QmYmyQTi7nwFgcnp5cQ5pzMJcvA8CaRjwsRHXANWte81td
2023-02-02 18:05:02.645960268+00:00,0.296,ok,Qme5NXRGXbKpHfQqBHRp6LknpdtBK89QN7dST68XWJpmKh
2023-02-02 18:15:02.578318812+00:00,0.228,ok,QmNqwFLQSzgXny5SRtecbtGe5vyRn3AMoGYZ4uoVX4SM2E
2023-02-02 18:25:02.082057249+00:00,0.347,ok,QmaHGouYm4zSut66KywEvDxLeC9KwCtEKDmz7vpzhUJsHz
2023-02-02 18:35:02.283444592+00:00,0.188,ok,QmfSk2F5vwk7g6V5NXDxBMYVCuEcZ1EmhLCXoedMKz1KYd
2023-02-02 18:45:02.934121203+00:00,0.324,ok,QmegGQbiTaJeitQT8iNvmTvF5Ef1NsV4YAo73nMXVeWoon
2023-02-02 18:55:02.759672969+00:00,0.270,ok,QmUTo91Y68rsDkPMzcgDo79PoMjjvRCRMBroymcAPmNrLf
2023-02-02 19:05:02.147943883+00:00,0.281,ok,QmXAQX9ityH5buuT2SySnE6kwvpEFRhqarWuxwjPfsrtXb
2023-02-02 19:15:01.905548337+00:00,0.346,ok,QmWNNWbtfCC8DDGLsKLwhZnN7TgnEkWpywRwaddqQpUmAg
2023-02-02 19:25:02.342079044+00:00,0.175,ok,QmaMkhUu2m1xcvsVcQSkBXCowpxmmnLTxqP6cQZxrqoiu9
2023-02-02 19:35:02.068770394+00:00,0.209,ok,QmXwPYPnU6APYkN6k2jRFKSbSfcaxCkx3f3r1m5LNV4bo3
2023-02-02 19:45:02.564030277+00:00,0.243,ok,QmNvDrDwNsftVGvjHXK7ZnnmDbv6qgm2Y5P2uyC7oKHEkC
2023-02-02 19:55:02.635355235+00:00,0.282,ok,QmR9EU8a6PdH5Pv7wtkF9wTV7ebBKptEjdwyaZJBDf9mXk
2023-02-02 20:05:02.130773908+00:00,0.388,ok,QmZT94JYmWrX2epVZhNqjWE6mwUwJuX23hqkdoFug1rYVm
2023-02-02 20:15:02.752175801+00:00,0.197,ok,QmambLY9XxjoUwEfjKS6712M9TqtZd32KngttivjYYyFvU
2023-02-02 20:25:02.635988673+00:00,0.373,ok,QmaUz1WkjNbBfEiu5DAxnjgTiMykrV1x5H7VNDMKoFgvJT
2023-02-02 20:35:02.524742127+00:00,0.190,ok,QmauKT8cXi6VBpAjZAQoFYJMAFGwgRo9R7wSHkMDvEmwx3
2023-02-02 20:45:02.392633104+00:00,0.192,ok,QmTRjHmTrYvy4BYCy9AmPBEoGBiDDvVG35ZEMqwkQx7Ugt
2023-02-02 20:55:02.459317631+00:00,0.707,ok,QmPDqhN4qeQ3v2wvFy89hzEYDxLZvmnNgKeRRZENx1y94V
2023-02-02 21:05:02.059042085+00:00,0.245,ok,QmX2shPA9vtkEyFsy2jeu3YpXanoRpqHhxUDdU9UDRcoq3
2023-02-02 21:15:02.939287089+00:00,0.352,ok,QmWqKseKdiqLQvGxFGm9ZTn3n7qwNtUQB82UQsbituX5Cb
2023-02-02 21:25:02.629896479+00:00,0.193,ok,QmUysZbnzHUnhgkWF3KPkCvvAgUgTnt8tfPBLs5SmKSAB3
2023-02-02 21:45:02.413899459+00:00,0.188,ok,QmP9VW3Vd6yPW3hE4LnQ6LD8bAS4AMmvz8AYDR3spf2KDP
2023-02-02 21:55:02.537933513+00:00,0.184,ok,QmT7F1CWxuZrRj4C8gVEFXrfbKXqJQrGsvQPBvkEH2YNDw
2023-02-02 22:05:02.516618873+00:00,0.211,ok,QmY8pBqkRE7fgYRPHKtXPAma5R23FvG4mFPv3fvXAgX9S2
2023-02-02 22:15:02.027069869+00:00,0.368,ok,QmNfTMshnbLE6LA9UaedifN44ASPq43r6ngZaqTPx6ozVo
2023-02-02 22:25:01.660154949+00:00,0.220,ok,QmSRK8EKJYJAftouWxEarzbHACfodcZ7d1CFY57JvAd7jA
2023-02-02 22:35:01.657701688+00:00,0.203,ok,QmdkzoznhTqPNmpgkgdxYS6onsBr3KkZ2Eu7F7iH28Kfv6
2023-02-02 22:45:02.323760421+00:00,0.272,ok,QmVyC1VKXhmCWHXt8wotxo5JD6e4v89GHWcSueUrPYoQ71
2023-02-02 22:55:02.849937236+00:00,0.307,ok,QmXvSDxwHhGQnYGrZ1TK3xcX21q98AJCr8QuUykp5Qk1Gt
2023-02-02 23:05:02.230215586+00:00,0.261,ok,QmeFkY8W9ccjirAgFQAwdXP9oDbkcGNihrckQef4i3z6Ft
2023-02-02 23:15:02.515423617+00:00,0.335,ok,QmTfHf4pzPAkLPf8EAweKyqBBpnwt524Hvg46NcQrH8ijb
2023-02-02 23:25:02.470303999+00:00,0.200,ok,QmZKQrvBiwfW9kMKk4jwaqbfW44tqJgfkbM9DEU1wCbqP4
2023-02-02 23:35:02.319789688+00:00,0.187,ok,QmQqevDkb4AZh7dYNjrgcQi45aQ7Jj6DPM75KtGBEYYxvn
2023-02-02 23:45:02.483413125+00:00,0.790,ok,QmPDrkQjVyahzEiU1UKEMiGydt5Vo1er5a1956AV97g7FB
2023-02-02 23:55:02.131032582+00:00,0.434,ok,Qmb24bG4cqsDJomc3AFUNoju4Ac3qihCFtqcExbZYzUy7y
2023-02-03 00:05:02.497275964+00:00,0.833,ok,QmQcCJHN363TreofSPGKFtSUPUN5zxaUCJftcd3ezBgVQr
2023-02-03 00:15:03.251076625+00:00,0.900,ok,QmScgpGMynTuhkwLAMXhqQqeJo3JT2Vt1rDWaA13pazrAD
2023-02-03 00:25:01.868954978+00:00,0.292,ok,QmZzTfNCMmG8evWkovHasa9hNwpqbr1p5xaa2p5c1Re6pU
